,Title,Location,reviewees,reviewers,reviews,ratings
1364,Budget private room with ensuite - city centre," Flats for Rent in Cardiff, Wales, United Kingdom ",Dromor,James,"Great value, right next to Cardiff central for easy access into the city centre just a 1 minute walk. Quiet safe area.",4
1365,Budget private room with ensuite - city centre," Flats for Rent in Cardiff, Wales, United Kingdom ",Dromor,Beatriz,Lovely and spacious place very close to the centre. Easy Check in and very good communication from the host. The bed is a bit on the hard side so it might not be the best for soft bed lovers. Be aware of the seagulls that roam Cardiff. They might disturb your sleep.,4
1366,Budget private room with ensuite - city centre," Flats for Rent in Cardiff, Wales, United Kingdom ",Dromor,Neil,Great value room with a nice ensuite. Keys a little bit of a pain with all the codes however the location is perfect for what we needed it for.,4
1367,Budget private room with ensuite - city centre," Flats for Rent in Cardiff, Wales, United Kingdom ",Dromor,Samuele,"Perfect location, great spacious room and wonderful communication. Shame that they don't have Wifi but it would definitely go back",5
1368,Budget private room with ensuite - city centre," Flats for Rent in Cardiff, Wales, United Kingdom ",Dromor,Sharon,"Great location, very good communication with the host.",5
1369,Budget private room with ensuite - city centre," Flats for Rent in Cardiff, Wales, United Kingdom ",Dromor,Ed Marie,Enjoyed my entire stay! Great communication.,5
1370,Budget private room with ensuite - city centre," Flats for Rent in Cardiff, Wales, United Kingdom ",Dromor,Jenny,Perfect location. minutes away from the city centre. Clean and exactly as pictured. Easy self check-in and very convenient that I didn't have to carry a key with me everywhere I went. Would defs stay here again.,5
1371,Budget private room with ensuite - city centre," Flats for Rent in Cardiff, Wales, United Kingdom ",Dromor,Norman,"The place was clean when I checked in. Also, it was very-well presented. I will reserve the room again for few more nights.",5
1372,Budget private room with ensuite - city centre," Flats for Rent in Cardiff, Wales, United Kingdom ",Dromor,J,Great Location & Value For Money,5
1373,Budget private room with ensuite - city centre," Flats for Rent in Cardiff, Wales, United Kingdom ",Dromor,Karolina,"The location is great (close to the centre, quiet area) and the price better than many nearby airbnbs. Check-in was also very easy.

However, I wouldn’t stay for more than a couple nights. You don’t know what room you’ll get until just before you arrive, and the photos are not representative of all rooms equally. Our room was quite dusty and smelled damp, to the point that it set off my dust allergy and asthma. The walls were fairly thin, and as we were on the ground floor just by the front door (didn’t know until we arrived) we heard people coming in and out at all hours, and people talking in the courtyard just outside the window, so not fantastic for sleep quality or privacy. The other rooms might be better, I don’t know. However, if you’re a heavy sleeper and just looking for a place to crash, this place does the trick. 

The Dromor team responded very quickly and were very accommodating when we decided to cancel our final night.",3
1374,Budget private room with ensuite - city centre," Flats for Rent in Cardiff, Wales, United Kingdom ",Dromor,Caitlin,"We enjoyed our stay here as the room did the job for a couple of nights and location was great, walking distance from the city centre. Bed was comfy and en-suite was large and clean. However, the carpet in the bedroom had large dirty marks on, as did one of the towels provided, and the walls are very thin. Not only could you hear everything from the en-suite but also the bedrooms next door. The communal kitchen area was very small and wouldn’t be good if you were wanting to eat at the airbnb. These things didn’t ruin our stay though and we would come back if we were only staying for a couple of nights again 😊",4
1375,Budget private room with ensuite - city centre," Flats for Rent in Cardiff, Wales, United Kingdom ",Dromor,Claudia,Dromor team has been really helpful during my whole trip. The room corresponds to the pictures and is really close to the city center. I recommend!,5
1376,Budget private room with ensuite - city centre," Flats for Rent in Cardiff, Wales, United Kingdom ",Dromor,Dongzi,"The location is particularly convenient, very close to the railway station.  The room is spacious and the daily necessities are comprehensive.  The information provided by the landlord is also very useful",5
1377,Budget private room with ensuite - city centre," Flats for Rent in Cardiff, Wales, United Kingdom ",Dromor,Hibs,"This place is great value for money! You get what you pay for in that it isn't the cleanest of places. Hair everywhere- given that the cleaning fee was almost equivalent to the cost of 2 nights, I would expect more. That said for the location and price, I can't fault this really. Thank you.",3
1378,Budget private room with ensuite - city centre," Flats for Rent in Cardiff, Wales, United Kingdom ",Dromor,Pearl,"Thank you, great room, clean, perfect for the trip",5
1379,Budget private room with ensuite - city centre," Flats for Rent in Cardiff, Wales, United Kingdom ",Dromor,Annabelle,Kitchen dirty and cannot be described as a kitchen - only has a microwave and toaster.,1
1380,Budget private room with ensuite - city centre," Flats for Rent in Cardiff, Wales, United Kingdom ",Dromor,Charlotte,"Great place , very clean and convenient would definitely recommend!!",5
1381,Budget private room with ensuite - city centre," Flats for Rent in Cardiff, Wales, United Kingdom ",Dromor,Kyle,"A little small, but very very good for the price. Would definitely recommend.",5
1382,Budget private room with ensuite - city centre," Flats for Rent in Cardiff, Wales, United Kingdom ",Dromor,Alex,"Great place, good value, great location.",5
1383,Budget private room with ensuite - city centre," Flats for Rent in Cardiff, Wales, United Kingdom ",Dromor,Mark James,Excellent value for money,5
1384,Budget private room with ensuite - city centre," Flats for Rent in Cardiff, Wales, United Kingdom ",Dromor,Craig,I enjoyed my stay here and would stay again.,5
1385,Budget private room with ensuite - city centre," Flats for Rent in Cardiff, Wales, United Kingdom ",Dromor,Michelle,"DON'T WASTE YOUR MONEY!

Recieved a text message at 6pm on the day we were due to arrive ( check in is apparently from 3pm) advising that our room hadn't been cleaned and we had been booked into a nearby hotel for our 1st night ( we had booked a 2 night stay) and advised that we could check in to the room we had booked from 10am the following morning.
We got to our booked accommodation at just gone 10am to find the room hadn'tstill been cleaned. Bins full of rubbish, dirty bath towels chucked on the bathroom floor, dirty bathroom sink, the bed looked like someone had just got out of it, hair and bits of food on carpets. It says to remove shoes on the carpet, wirh the state of the carpet I would want to put shoes on to walk from the bathroom to get into bed. ( I have pictures to prove all of this)
I contacted Dromor and their response was cleaners will be there in 15 minutes and for us to go back at noon!
We only had limited in Cardiff and refused to do this. 
I have contacted Dromor on our return and still have not have even an acknowledgement from them just generated emails hoping that we had a nice time and asking for a review, we'll here it is.",1
1386,Budget private room with ensuite - city centre," Flats for Rent in Cardiff, Wales, United Kingdom ",Dromor,Jeremy,Very cozy place to stay in. It is so accessible from the train station and around the city centre. ⭐️⭐️⭐️⭐️⭐️,5
