,Title,Location,reviewees,reviewers,reviews,ratings
1924,Designer Studio Apartment in Central London," Flats for Rent in Greater London, England, United Kingdom ",Leman Locke,Therese,ashley s place is in a great location  close to pubs  shops and markets   the concierge was extremely friendly and helpful   her place is clean and cozy   would recommend it,4
1925,Designer Studio Apartment in Central London," Flats for Rent in Greater London, England, United Kingdom ",Leman Locke,Aidan,the place was lovely  super clean   comfy  with nice building amenities  checking in and out was super fast and easy ,5
1926,Designer Studio Apartment in Central London," Flats for Rent in Greater London, England, United Kingdom ",Leman Locke,Cristina,clean  stylish and convenient the studio was a perfect space for a short stay  the location was fabulous   min walk to a local sainsbury and  to aldgate station   cute cafe  restaurant and gym inside the building   leman locke has a very young and trendy atmosphere while feeling very safe  will definitely stay again ,5
1927,Designer Studio Apartment in Central London," Flats for Rent in Greater London, England, United Kingdom ",Leman Locke,Nachelle,i love my view and absolutely enjoyed my entire stay  i wish it was longer  will definitely be back  the subway station is literally a few minutes walk away  they have an amazing restaurant within the hotel with lovely views  quite the rental  thanks for making my last day in europe the most memorable ,5
1928,Designer Studio Apartment in Central London," Flats for Rent in Greater London, England, United Kingdom ",Darryl,Jessica,i had a wonderful stay at leman locke  the location was perfect   you re literally steps from the aldgate east station and you can easily walk to a lot of the surrounding areas  i liked that it wasn t as busy as the city center  but it still offered lots of restaurants  cafes and bars    the cafe and restaurant downstairs were both lovely  the food was fantastic and the coffee was great  it was also really convenient to have a gym in the building and each time i used it  i had it all to myself    the space itself is incredibly well designed  i loved the color scheme and all of the decor  i d highly recommend staying here ,5
1929,Designer Studio Apartment in Central London," Flats for Rent in Greater London, England, United Kingdom ",Darryl,Jasmine,if you re considering this airbnb look no further  it s a clean reliable space  perfectly located  with   hour check in and concierge  and an added bonus is the cafe and restaurant  perfect morning coffee and breakfast  and their dinner is beautifully plated and delicious  the actual room is perfect  comfortable bed  small kitchen  and really cool pink couch  it s 1 min walk to underground train so you can easily hop around  you won t be disappointed ,5
1930,Designer Studio Apartment in Central London," Flats for Rent in Greater London, England, United Kingdom ",Leman Locke,Kevin,great place  great location ,5
1931,Designer Studio Apartment in Central London," Flats for Rent in Greater London, England, United Kingdom ",Leman Locke,Lisa,this is one of my first choices for a stay in london  great staff  right near tube station  perfect if you wanna self cater with local supermarkets nearby    great cafe inside and a restaurant and bar which i didn t get chance to try ,5
1932,Designer Studio Apartment in Central London," Flats for Rent in Greater London, England, United Kingdom ",Leman Locke,Raphael,nice place to stay  close to the tube  clean and tidy  seamless check in and check out ,5
1933,Designer Studio Apartment in Central London," Flats for Rent in Greater London, England, United Kingdom ",Leman Locke,Liam,nice studio staff very helpful,5
1934,Designer Studio Apartment in Central London," Flats for Rent in Greater London, England, United Kingdom ",Leman Locke,Akeeb,had a great stay however  there was an issue with the air conditioning which kept the room very warm ,4
1935,Designer Studio Apartment in Central London," Flats for Rent in Greater London, England, United Kingdom ",Leman Locke,Lavinia,the place looks great and has an amazing view of the city  we were on the  th floor   it is nicely decorated and very clean  only thing it got quite hot during the night  we had to put the air con on ,5
1936,Designer Studio Apartment in Central London," Flats for Rent in Greater London, England, United Kingdom ",Leman Locke,Andrew,second time here and the rooms are great and competitively priced  front desk staff are friendly and helpful and the location is good  it s   stars from me even though i do have one small complaint  as the  pm check in and 11am checkout are probably an hour or two outside of what i ve come to expect from places of a similar standard  overall though   a really nice visit ,5
1937,Designer Studio Apartment in Central London," Flats for Rent in Greater London, England, United Kingdom ",Leman Locke,Tony,a great stay  great facility  super friendly staff    the room was great  clean  well stocked kitchenette  with fridge  dishwasher  washing machine  kettle  toaster  oven and microwave  plus all the consumables you need  love the positive ecology too from the recycling options to ecological products like the loo roll and washing up liquid    deliveroo orders available  convenient amazon fresh up the road plus a few other shops nearby  lots of helpful items behind reception if you need  lots to do too  shame we didn t have chance to engage in the advertised events  from yoga to easter egg hunt  music and other activities   the cafe looked really nice but didn t have time to try    a couple of constructive criticisms  the sofa appeared smaller  or further away  than we thought it looked in the ad  but could just be us  the tv can t be seen from the bed  and the soap bracket in the shower was loose making it  fun  to use      however that didn t detract from a great stay   will use again,5
